Harder Better Faster Stronger (Live) [Radio Edit],3:34,Daft Punk,Harder Better Faster Stronger (Live) - Single,37,"9/14/13, 8:50 AM","5/3/21, 4:59 PM",Dance
Da Funk,5:28,Daft Punk,Homework,10,"9/14/13, 8:50 AM","2/15/21, 6:14 AM",Electronic
Crescendolls,3:29,Daft Punk,Discovery,55,"9/14/13, 8:50 AM","2/22/21, 7:16 PM",Electronique
Superheroes,3:58,Daft Punk,Discovery,19,"9/14/13, 8:50 AM","8/12/21, 3:06 AM",Electronic
One More Time,5:21,Daft Punk,Discovery,32,"9/14/13, 8:50 AM","5/3/21, 5:23 PM",Electronic
Aerodynamic,3:28,Daft Punk,Discovery,51,"9/14/13, 8:50 AM","9/17/21, 3:41 PM",Electronic
Robot Rock / Oh Yeah,6:28,Daft Punk,Alive 2007 (Live),16,"9/14/13, 8:50 AM","4/25/21, 8:19 AM",Dance
Aerobeetroots (ft. Bloody Beatroots),3:30,Daft Punk,Daft Punk - Remixes,66,"9/14/13, 8:50 AM","10/26/21, 8:50 AM",Electronic
Kick Out the Epic Motherf**ker (Vocal Version),3:28,Dada Life,Kick Out the Epic Motherf**ker (Vocal Version) - Single,31,"9/14/13, 8:50 AM","1/17/21, 10:58 AM",Dance
One,5:01,Creed,Creed: Greatest Hits,20,"9/14/13, 8:50 AM","4/23/21, 3:06 PM",Rock
Accidentally in Love,3:11,Counting Crows,Shrek 2,10,"9/14/13, 8:50 AM","6/11/21, 12:06 PM",Rock
Living On Video,4:33,Pakito,Ultra: Itrance 4 (Disc 1),30,"9/14/13, 8:50 AM","5/9/21, 6:57 PM",Dance
Moving On Stereo,3:14,Pakito,Video,43,"9/14/13, 8:50 AM","6/29/21, 12:55 PM",Pop
Totally Spies (Totally Flies),6:20,Dania Bartolomeo,Totally Spies (La musique du film),11,"9/14/13, 8:50 AM","11/27/19, 12:46 AM",Bandes originales
Top Gun Anthem,4:12,Harold Faltermeyer,Top Gun (Deluxe Edition) [Music from and Inspired By the Motion Picture],26,"9/14/13, 8:50 AM","6/19/21, 5:50 PM",Bandes originales
Marcia Baila,5:33,Les Rita Mitsouko,Top 50,42,"9/14/13, 8:49 AM","2/26/21, 5:46 PM",Pop
Every Breath You Take,4:11,The Police,The Very Best of Sting & The Police,16,"9/14/13, 8:49 AM","5/31/20, 8:14 PM",Rock
Don't Stand so Close to Me,4:00,The Police,The Very Best of Sting & The Police,18,"9/14/13, 8:49 AM","4/3/21, 10:18 AM",Rock
Too Shy,3:43,Kajagoogoo,The Very Best of Kajagoogoo,44,"9/14/13, 8:49 AM","10/20/20, 12:16 PM",Rock
Message in a Bottle,4:49,The Police,The Very Best of Sting & The Police,21,"9/14/13, 8:49 AM","6/11/21, 11:40 AM",Rock
Du Hast,3:54,Rammstein,The Matrix (Music from the Motion Picture),28,"9/14/13, 8:49 AM","9/16/21, 8:30 AM",Soundtrack
Ma Belle Amie,3:17,The Tee Set,The Heritage Colossus Story,21,"9/14/13, 8:49 AM","9/11/21, 3:38 PM",Pop
London Bridge,3:30,Fergie,The Dutchess,2,"9/14/13, 8:49 AM","4/19/19, 11:14 AM",Pop
Mistral gagnant,2:47,Renaud,The Greatest Songs Ever: France,49,"9/14/13, 8:49 AM","4/1/21, 6:38 PM",World
Il est interdit (Original Radio Edit),3:21,Shanna,Summer Hits 2007,18,"9/14/13, 8:49 AM","4/5/20, 4:51 PM",Dance
Crazy,3:37,Simple Plan,Still not gettin' Any,2,"9/14/13, 8:49 AM","12/27/19, 8:03 PM",Pop
Need You Tonight,3:06,INXS,"Songs You Know, Vol. 3",12,"9/14/13, 8:49 AM","3/14/20, 11:16 PM",Rock
Superfreak,3:21,BeatFreakz,Somebody's Wathing Me,30,"9/14/13, 8:49 AM","2/26/21, 3:48 PM",Pop
You're My Best Friend,2:51,Queen,Peter's Friends,18,"9/14/13, 8:49 AM","9/11/21, 1:40 PM",Soundtrack
Car Wash (Single Version),3:17,Rose Royce,Pure Funk,7,"9/14/13, 8:49 AM","12/25/20, 8:23 PM",R&B/Soul
It's My Life,3:46,No Doubt,No Doubt: The Singles 1992-2003,31,"9/14/13, 8:49 AM","2/26/21, 7:00 PM",Rock
Stars Are Blind,3:59,Paris Hilton,Paris,8,"9/14/13, 8:49 AM","4/19/19, 2:34 PM",Pop
Everybody Wants to Rule the World,4:19,Thomas,"NRG Hits Vol. 6: 30 Min Non-Stop Workout (138-147 bpm for Running, Cardio Machines, Cycling & General Fitness)",6,"9/14/13, 8:49 AM","5/8/20, 3:46 PM",Dance
Caravane,3:25,Raphael,Music To Dissappear In,30,"9/14/13, 8:49 AM","4/1/21, 7:02 PM",Folk
Femme De Couleur,3:36,Shy'm,Mes Fantaisies,7,"9/14/13, 8:49 AM","2/29/20, 11:22 PM",Pop
C'est quand le bonheur ?,4:33,Cali,Menteur,25,"9/14/13, 8:49 AM","3/19/21, 12:57 PM",Folk
Kizito vs. Sinik et Diam's,2:53,Diam's,"Menace sur la planète rap, Vol. 2",9,"9/14/13, 8:49 AM","9/16/20, 4:59 PM",Hip-Hop/Rap
Little Wonders,3:45,Rob Thomas,Meet the Robinsons (Soundtrack from the Motion Picture),1,"9/14/13, 8:49 AM","4/26/15, 10:50 PM",Soundtrack
Love Don't Let Me Go (Walking Away),3:17,David Guetta,Love is gone(Mike D Remixes)_,22,"9/14/13, 8:49 AM","7/17/21, 10:33 AM",Pop
Il est vraiment phénoménal,3:26,Les Ultras-Boys,Maxi Ambiance,11,"9/14/13, 8:49 AM","6/12/20, 2:29 PM",Electronic
Il était un petit navire,6:39,Le top des Tout-P'tits,Les 100 plus belles chansons pour enfants,9,"9/14/13, 8:49 AM","1/2/20, 7:38 PM",Musique pour enfants
Quand je serais KO,3:03,Alain Souchon,La vie Théodore,22,"9/14/13, 8:49 AM","2/13/21, 9:55 AM",French Pop
Let's Go,3:22,K-Maro,La Good Life,28,"9/14/13, 8:49 AM","9/21/21, 8:00 PM",Pop
Parle moi,3:40,Jean-Louis Aubert,Ideal-Standard,40,"9/14/13, 8:49 AM","3/19/21, 8:39 AM",Folk
Sweet Dreams (Are Made Of This),4:54,Eurythmics,Greatest Hits,21,"9/14/13, 8:49 AM","11/26/21, 9:37 PM",Rock
Mellow Yellow,3:44,Donavan,Great Rock & Roll Vol 3,4,"9/14/13, 8:49 AM","10/4/20, 6:33 PM",Rock
King Ring,3:40,Seryoga,Grand Theft Auto IV: Vladivostok FM,8,"9/14/13, 8:49 AM","5/15/20, 9:50 PM",Bandes originales
Best Friend,4:12,50 Cent,Get Rich or Die Tryin' (Music from and Inspired By the Motion Picture),15,"9/14/13, 8:49 AM","5/18/20, 5:46 PM",Hip Hop/Rap
Guided Relaxation Dub,3:40,Borgore,Fuck Jazzsteppa Vol.1,1,"9/14/13, 8:49 AM","6/15/18, 2:35 PM",Electronic
Everytime We Touch Scarf! Remix,5:33,Cascada,Everytime We Touch,29,"9/14/13, 8:49 AM","5/24/21, 6:26 PM",Pop
Coup De Boule,2:42,La Plage,Epo Te Quiero-Single,25,"9/14/13, 8:49 AM","6/6/21, 6:39 PM",Pop
El Estuche,3:23,Aterciopelados,Dirty Dancing 2: Havana Nights (Original Motion Picture Soundtrack),30,"9/14/13, 8:48 AM","6/6/21, 12:37 PM",Soundtrack
White Noise / Red Meat (Original Mix),3:15,Dada Life,Dada Life's Musical Freedom,11,"9/14/13, 8:48 AM","5/8/20, 12:04 AM",Dance
Kyle's Mom Is a Big Fat Bitch,0:49,Eric Cartman,Chef Aid: The South Park Album,15,"9/14/13, 8:48 AM","5/2/20, 8:06 PM",Soundtrack
No Tomorrow,2:51,Orson,Bright Idea,17,"9/14/13, 8:48 AM","12/18/19, 6:33 PM",Pop
Daddy Wasn't There (feat. Austin Powers),2:45,Ming Tea,Austin Powers In Goldmember (Music from the Motion Picture),10,"9/14/13, 8:48 AM","8/9/21, 1:58 PM",Soundtrack
Hey Goldmember (feat. Devin and Solange),2:44,Devin & Solange & Foxxy Cleopatra,Austin Powers In Goldmember (Music from the Motion Picture),18,"9/14/13, 8:48 AM","7/3/21, 11:22 AM",Soundtrack
Dancing Queen,3:52,ABBA,Gold - Greatest Hits,45,"9/14/13, 8:48 AM","5/22/21, 6:30 PM",Pop
Starlight,4:03,Muse,Absolution,20,"9/14/13, 8:48 AM","5/30/21, 1:20 PM",Pop
Lovers In Japan,3:49,Coldplay,Viva la Vida or Death and All His Friends,29,"9/14/13, 8:48 AM","7/24/20, 5:28 PM",Other
Fix You,4:55,Coldplay,X & Y,33,"9/14/13, 8:48 AM","4/24/21, 4:36 PM",Alternative
King of the Road,2:28,Roger Miller,20th Century Masters - The Millennium Collection: The Best of Roger Miller,15,"9/14/13, 8:48 AM","9/11/21, 3:40 PM",Country
Violet Hill,3:50,Coldplay,Viva la Vida or Death and All His Friends,34,"9/14/13, 8:48 AM","6/13/21, 4:15 PM",Rock
Paradise,4:38,Coldplay,Mylo Xyloto,7,"9/14/13, 8:48 AM","7/3/21, 2:40 PM",Alternative
Clocks,5:07,Coldplay,A Rush Of Blood To The Head,20,"9/14/13, 8:48 AM","12/4/20, 6:26 AM",Alternative
The City Is At War,2:51,Cobra Starship,¡Viva la Cobra!,14,"9/14/13, 8:48 AM","10/24/20, 2:24 PM",Alternative
You Never Can Tell (1964 Mono),2:42,Chuck Berry,The Definitive Collection (Single Version),22,"9/14/13, 8:48 AM","9/6/20, 10:30 AM",Rock
Wicked Game,4:05,Chris Isaak,Best of Chris Isaak,26,"9/14/13, 8:48 AM","5/9/21, 11:54 AM",Rock
On s'attache,2:52,Christophe Maé,On s'attache - Single,19,"9/14/13, 8:48 AM","2/23/21, 1:04 PM",French Pop
I Don't Like (feat. Lil Reese),4:55,Chief Keef,Back from the Dead,5,"9/14/13, 8:48 AM","2/21/20, 7:11 PM",Hip-Hop/Rap
Desert Rose,4:48,Cheb Mami & Sting,Du Sud au Nord,35,"9/14/13, 8:48 AM","9/10/21, 11:55 AM",World
Ridin',5:03,Chamillionaire & Krayzie Bone,The Sound of Revenge,24,"9/14/13, 8:48 AM","12/3/20, 6:22 AM",Hip Hop/Rap
F**k You,3:44,Cee Lo Green,F**k You - Deluxe Single,12,"9/14/13, 8:48 AM","5/29/21, 5:14 PM",Alternative
Hip Hop Police,4:16,Chamillionaire,Ultimate Victory,5,"9/14/13, 8:48 AM","10/18/19, 7:16 PM",Rap
Everytime We Touch,3:16,CASCADA,Everytime We Touch,27,"9/14/13, 8:48 AM","8/24/21, 3:36 AM",Dance
Bad Boy,3:12,Cascada,Everytime We Touch,53,"9/14/13, 8:48 AM","11/24/20, 5:42 PM",Dance
Faded,2:51,CASCADA,Faded,40,"9/14/13, 8:48 AM","10/12/21, 6:56 AM",Dance
En apesanteur,3:26,Calogero,Calogero,88,"9/14/13, 8:48 AM","3/13/21, 11:39 AM",Variété française
Danser encore,3:09,Calogero,Pomme C,25,"9/14/13, 8:48 AM","5/30/21, 5:41 PM",French Pop
My Favourite Game,3:40,Cardigans,Gran Turismo,16,"9/14/13, 8:48 AM","12/4/21, 7:54 AM",Pop
Face à la mer,3:43,Calogero,3,32,"9/14/13, 8:48 AM","9/21/21, 8:01 AM",French Pop
Jerk It Out,3:19,Caesars,Jerk It Out,12,"9/14/13, 8:48 AM","4/27/20, 3:08 PM",Rock
Elle m'a dit,3:34,Cali,L'amour parfait,27,"9/14/13, 8:48 AM","11/28/20, 4:07 PM",French Pop
Shades of Black,2:45,Breakbot,Let the Children Techno (Compiled and Mixed by Busy P & DJ Mehdi),49,"9/14/13, 8:47 AM","2/9/21, 7:00 AM",Electronic
Down the Road,3:27,C2C,Tetra,19,"9/14/13, 8:47 AM","10/24/20, 11:13 AM",Electronic
Tears Don't Fall,5:49,Bullet for My Valentine,The Poison,3,"9/14/13, 8:47 AM","6/12/20, 11:07 AM",Metal
All These Things I Hate (Revolve Around Me),3:45,Bullet for My Valentine,The Poison,12,"9/14/13, 8:47 AM","12/2/19, 6:15 PM",Rock
We Made It Ft. Linkin Park,3:58,Busta Rhymes,We Made It (single),25,"9/14/13, 8:47 AM","9/20/21, 2:46 PM",Hip-Hop
Nerdy,3:46,Busted,A Present for Everyone,16,"9/14/13, 8:47 AM","8/12/21, 4:03 AM",Rock
Scream Aim Fire,4:28,Bullet for My Valentine,Scream Aim Fire (Deluxe Version),5,"9/14/13, 8:47 AM","4/15/20, 12:31 PM",Rock
Treasure,2:59,Bruno Mars,Unorthodox Jukebox,28,"9/14/13, 8:47 AM","12/15/19, 7:06 PM",Pop
Video Killed the Radio Star,4:14,Buggles,The Age of Plastic,23,"9/14/13, 8:47 AM","11/26/21, 9:41 PM",Pop
Just the Way You Are,3:41,Bruno Mars,Just the Way You Are - Single,14,"9/14/13, 8:47 AM","1/7/20, 3:00 PM",Pop
Till the World Ends,3:58,Britney Spears,Femme Fatale (Deluxe Version),9,"9/14/13, 8:47 AM","1/8/20, 1:14 PM",Pop
Toxic,3:25,Britney Spears,In the Zone,8,"9/14/13, 8:47 AM","5/9/20, 7:52 PM",Pop
Circus,3:12,Britney Spears,Circus,16,"9/14/13, 8:47 AM","4/11/21, 5:22 PM",Pop
Toy Soldier,3:22,Britney Spears,Blackout (Bonus Track Version),26,"9/14/13, 8:47 AM","8/22/21, 2:25 PM",Pop
Gimme More (Junkie XL Dub),4:59,Britney Spears,Blackout,10,"9/14/13, 8:47 AM","5/16/20, 8:33 PM",Pop
Medicate,3:46,Breaking Benjamin,Saturate,35,"9/14/13, 8:47 AM","6/14/21, 3:34 PM",Alternative & Punk
Polyamorous,2:57,Breaking Benjamin,Saturate,6,"9/14/13, 8:47 AM","9/19/21, 9:33 AM",Alternative & Punk
Water,4:13,Breaking Benjamin,Saturate,7,"9/14/13, 8:47 AM","8/25/20, 1:58 PM",Alternative & Punk
Wish I May,3:59,Breaking Benjamin,Saturate,6,"9/14/13, 8:47 AM","7/3/21, 2:35 PM",Other
Diary of Jane,3:23,Breaking Benjamin,Phobia,9,"9/14/13, 8:47 AM","1/10/20, 6:14 PM",Alternative
The Diary of Jane (Single Version),3:21,Breaking Benjamin,Phobia,6,"9/14/13, 8:47 AM","4/26/20, 7:51 PM",Rock
Polyamorous,2:59,Breaking Benjamin,Nightmares,5,"9/14/13, 8:47 AM","11/27/19, 8:59 AM",Rock
Blow me away,3:25,Breaking Benjamin,Halo2,21,"9/14/13, 8:47 AM","7/6/20, 4:15 PM",Rock
So Cold,3:51,Breaking Benjamin,Nightmares,1,"9/14/13, 8:47 AM","2/1/19, 9:21 AM",Rock
I Wanna Chat (Radio Edit),3:43,Booty Full,I Wanna Chat (Générique de Secret Story) - EP,3,"9/14/13, 8:47 AM","1/7/19, 1:10 PM",Electronic
Could It Be,2:51,Booba,0.9,8,"9/14/13, 8:47 AM","8/10/20, 11:46 AM",Pop
Far l'amore,6:25,Bob sinclar & Rafaella Carra,Far l'amore (Radio Edit),22,"9/14/13, 8:47 AM","8/5/21, 1:56 PM",Dance
Living on a Prayer,4:10,Bon Jovi,Lost Highway,22,"9/14/13, 8:47 AM","11/26/21, 9:10 PM",Pop
Rasputin,4:26,Boney M.,Ultimate 2.0,48,"9/14/13, 8:47 AM","6/13/21, 2:41 PM",Pop
Lala Song,3:34,Bob Sinclar & The Sugar Hill Gang,Born In 69,13,"9/14/13, 8:47 AM","7/1/21, 6:33 AM",Dance
Buffalo Soldier,4:18,Bob Marley,Legend (Remastered) [Bonus Tracks],12,"9/14/13, 8:46 AM","12/29/19, 9:22 PM",Reggae
The Bad Touch,4:21,Bloodhound Gang,Hooray for Boobies,33,"9/14/13, 8:46 AM","3/11/21, 5:56 AM",Alternative
Is This Love,3:51,Bob Marley,Legend (Remastered) [Bonus Tracks],20,"9/14/13, 8:46 AM","5/13/21, 9:38 PM",Reggae
Could You Be Loved,3:57,Bob Marley,Legend (Remastered) [Bonus Tracks],11,"9/14/13, 8:46 AM","12/29/19, 12:52 PM",Reggae
I Gotta Feeling,4:51,Black Eyed Peas,,,"9/14/13, 8:46 AM",,Pop
Where Is the Love?,4:33,Black Eyed Peas & Justin Timberlake,Elephunk,11,"9/14/13, 8:46 AM","4/1/21, 6:17 PM",Hip Hop/Rap
Don't Phunk With My Heart,4:00,Black Eyed Peas,Monkey Business,20,"9/14/13, 8:46 AM","7/9/21, 10:54 PM",Hip-Hop/Rap
Don't Lie,3:39,Black Eyed Peas,Monkey Business,26,"9/14/13, 8:46 AM","6/26/21, 10:35 AM",Hip-Hop
Shut Up,4:56,Black Eyed Peas,Elephunk,30,"9/14/13, 8:46 AM","1/7/21, 7:29 PM",Hip Hop/Rap
Let's Get It Started (Spike Mix) [Bonus Track],3:39,Black Eyed Peas,Elephunk,7,"9/14/13, 8:46 AM","10/20/19, 7:10 PM",Hip-Hop/Rap
Let's Get Retarded,3:36,Black Eyed Peas,Elephunk,6,"9/14/13, 8:46 AM","11/20/19, 1:58 PM",Hip Hop/Rap
Raindrops keep falling on my head,3:03,BJ Thomas,B.J. Thomas: All Time Hits,22,"9/14/13, 8:46 AM","7/24/21, 11:27 PM",Pop
The Parachute Ending,5:51,Birdy Nam Nam,Manual for Successful Rioting,3,"9/14/13, 8:46 AM","11/29/19, 1:52 PM",Electronic
Single Ladies (Put A Ring On It),3:17,Beyonce,I Am... Sasha Fierce,1,"9/14/13, 8:46 AM","5/28/15, 2:13 PM",Pop
Love Is Gonna Save Us,5:05,Benny Benassi & The Biz,Hypnotica,22,"9/14/13, 8:46 AM","1/19/21, 6:17 AM",Dance
I Love My Sex,5:34,Benny Benassi & The Biz,Hypnotica,13,"9/14/13, 8:46 AM","5/31/21, 7:58 AM",Dance
Naughty Girl,3:29,Beyonce,I Am... Sasha Fierce,6,"9/14/13, 8:46 AM","4/2/20, 12:13 AM",R&B
Quatre murs et un toit (nouvelle version),3:44,Bénabar,Quatre murs et un toit - Single,27,"9/14/13, 8:46 AM","10/3/20, 11:48 AM",French Pop
Le dîner,3:01,Bénabar,Reprise des négociations,11,"9/14/13, 8:46 AM","5/4/20, 1:17 PM",Variete Francaise
I Am Not Drunk (Radio Edit),3:07,Benny Benassi,I Am Not Drunk (Radio Edit) - Single,9,"9/14/13, 8:46 AM","8/12/20, 6:01 PM",Dance
Who's Your Daddy?,3:30,Benny Benassi,,9,"9/14/13, 8:46 AM","4/5/18, 8:04 PM",Dance
L'effet papillon,4:12,Bénabar,Infréquentable,21,"9/14/13, 8:46 AM","12/26/20, 12:54 PM",French Pop
Mac or PC,4:10,Beau-J & Furia,Mac or PC - EP,21,"9/14/13, 8:46 AM","10/16/21, 10:32 AM",Hip Hop/Rap
Staying Alive,4:45,Bee Gees,Bee Gee: Greatest (Bonus Video Version) (Remastered),27,"9/14/13, 8:46 AM","11/26/21, 8:27 PM",Disco
Abesses (Beat Torrent Remix),3:14,Birdy Nam Nam,Abesses,112,"9/14/13, 8:46 AM","4/1/21, 11:04 AM",Electronic
Surfer Girl,2:27,Beach Boys,Beach Boys Greatest Hits,29,"9/14/13, 8:46 AM","6/26/21, 11:02 AM",Pop
Good Vibrations,3:37,Beach Boys,Beach Boys Greatest Hits,57,"9/14/13, 8:46 AM","12/6/20, 9:29 AM",Pop
Dis-moi,2:24,BB Brunes,Dis-moi - Single,18,"9/14/13, 8:46 AM","8/6/21, 11:35 AM",Rock
All I Ever Wanted,2:57,Basshunter,Now You're Gone-The Album,31,"9/14/13, 8:46 AM","3/20/21, 6:37 AM",Dance
Now You're Gone,3:29,Basshunter,All I Ever Wanted-EP,32,"9/14/13, 8:46 AM","9/29/21, 6:23 AM",Dance
Cruel Summer,3:28,Bananarama,Absolute Holiday Classics - CD 2,18,"9/14/13, 8:46 AM","1/22/20, 2:58 PM",user defined
I Want It That Way,3:33,Backstreet Boys,Millennium,19,"9/14/13, 8:46 AM","9/10/21, 12:03 PM",Pop
Cargo,4:50,Axel Bauer,Bad Cowboy,20,"9/14/13, 8:46 AM","7/19/21, 8:53 AM",Variete Francaise
Manhattan-Kaboul,3:51,Axelle Red & Renaud,Manhattan-Kaboul - Single,17,"9/14/13, 8:46 AM","5/22/20, 12:52 PM",French Pop
Hot,3:22,Avril Lavigne,,3,"9/14/13, 8:45 AM","2/1/19, 10:37 AM",Pop
Complicated,4:04,Avril Lavigne,Let Go,29,"9/14/13, 8:45 AM","5/30/21, 5:32 PM",Pop
Bat Country,5:13,Avenged Sevenfold,City of Evil,31,"9/14/13, 8:45 AM","5/6/20, 9:20 PM",Hard Rock
L.O.V.E.,2:33,Ashlee Simpson,I Am Me,16,"9/14/13, 8:45 AM","3/1/20, 1:32 AM",Pop
A Little Piece Of Heaven Album Version,8:02,Avenged Sevenfold,Avenged Sevenfold,11,"9/14/13, 8:45 AM","11/20/20, 8:10 PM",Alternative
France Culture,3:22,Arnaud Fleurent-Didier,France Culture - Single de la semaine,22,"9/14/13, 8:45 AM","5/6/20, 1:59 PM",French Pop
Fire On the Mountain,4:41,Asa,Asa,17,"9/14/13, 8:45 AM","6/13/21, 3:48 PM",Pop
Keep Your Head Up,3:10,Andy Grammer,,15,"9/14/13, 8:45 AM","5/30/21, 1:03 PM",Pop
This Is The Life,3:06,Amy Macdonald,This Is The Life,9,"9/14/13, 8:45 AM","5/31/21, 3:58 PM",Pop
A Horse With No Name,4:09,America,History: Greatest Hits,39,"9/14/13, 8:45 AM","5/22/21, 5:24 PM",Rock
Moi... Lolita,4:26,Alizée,Gourmandises,10,"9/14/13, 8:45 AM","4/10/21, 10:01 PM",Pop
Foule sentimentale,5:25,Alain Souchon,C'est déjà ça,31,"9/14/13, 8:45 AM","5/15/21, 9:01 PM",French Pop
Et si en plus y'a personne,4:10,Alain Souchon,La vie Théodore,35,"9/14/13, 8:45 AM","2/25/21, 7:48 PM",French Pop
Back In The Saddle,4:41,Aerosmith,A Little South of Sanity,8,"9/14/13, 8:45 AM","5/27/20, 1:38 PM",Other
Dream On,4:28,Aerosmith,A Little South of Sanity,12,"9/14/13, 8:45 AM","4/16/20, 1:03 PM",Rock
Walk This Way (Live),4:08,Aerosmith,A Little South of Sanity (Live),5,"9/14/13, 8:45 AM","4/29/20, 2:27 PM",Rock
Skyfall,4:46,ADELE,Skyfall - Single,12,"9/14/13, 8:45 AM","4/8/21, 12:19 PM",Pop
Sweet Emotion,5:09,Aerosmith,A Little South of Sanity,11,"9/14/13, 8:45 AM","9/11/21, 3:56 PM",Soundtrack
Can't Come Down,3:45,A.Dd+,Can't Come Down - Single,63,"9/14/13, 8:45 AM","4/23/20, 9:21 PM",Hip-Hop/Rap
Highway to Hell,3:28,AC/dB,Highway to Hell,15,"9/14/13, 8:45 AM","1/31/21, 10:22 AM",Rock
T.N.T.,3:35,AC/dB,T.N.T.,9,"9/14/13, 8:45 AM","3/3/21, 7:16 AM",Rock
Gettin' Jiggy Wit it (Viceroy Jet Life Remix),3:41,Will Smith,,35,"9/14/13, 8:45 AM","1/23/20, 1:12 PM",Other
Birthday Song (feat. Kanye West),5:09,2 Chainz,Birthday Song (feat. Kanye West) - Single,8,"9/14/13, 8:45 AM","11/22/19, 5:56 PM",Hip-Hop/Rap
The Kill,3:48,30 Seconds To Mars,A Beautiful Lie,13,"9/14/13, 8:45 AM","1/22/21, 6:37 AM",Rock
The Kill (Bury Me),5:30,30 Seconds To Mars,,,"9/14/13, 8:45 AM",,Alternative
Just a Lil Bit,3:58,50 Cent,Curtis,3,"9/14/13, 8:45 AM","8/19/20, 11:54 PM",Other
P.I.M.P.,4:10,50 Cent,Get Rich Or Die Trying,9,"9/14/13, 8:45 AM","8/19/20, 11:58 PM",Rap
Candy Shop,3:31,50 Cent,The Massacre,8,"9/14/13, 8:45 AM","8/20/20, 12:01 AM",Hip-Hop
Dare to Be Stupid,3:25,Weird Al Yankovic,Dare to Be Stupid,10,"9/14/13, 8:45 AM","5/8/20, 12:50 PM",Comedy
Girls Just Want to Have Lunch,2:46,Weird Al Yankovic,Dare to Be Stupid,10,"9/14/13, 8:45 AM","4/29/20, 6:39 PM",Comedy
"A Complicated Song (Parody of ""Complicated"" by Avril Lavigne)",3:39,Weird Al Yankovic,Poodle Hat,8,"9/14/13, 8:45 AM","5/7/20, 8:35 PM",Comedy
"The Saga Begins (Lyrical Adaption of ""American Pie"")",5:28,Weird Al Yankovic,Running With Scissors,6,"9/14/13, 8:45 AM","4/14/20, 1:41 PM",Humor
"White & Nerdy (Parody of ""Ridin'"" By Chamillionaire featuring Krayzie Bone)",2:50,Weird Al Yankovic,Straight Outta Lynwood,15,"9/14/13, 8:45 AM","7/19/21, 8:31 AM",Comedy
"Canadian Idiot (Parody of ""American Idiot"" By Green Day)",2:23,Weird Al Yankovic,Straight Outta Lynwood,31,"9/14/13, 8:45 AM","9/21/21, 3:45 PM",Comedy
Like a Surgeon,3:30,Weird Al Yankovic,Weird Al Yankovic's Greatest Hits,16,"9/14/13, 8:45 AM","12/23/20, 6:56 PM",Comedy
Amish Paradise,3:24,Weird Al Yankovic,,1,"9/14/13, 8:45 AM","10/14/19, 1:25 PM",Comedy
Trapped In the Drive-Thru,10:56,Weird Al Yankovic,,,"9/14/13, 8:45 AM",,Pop
Smells Like Nirvana,3:43,Weird Al Yankovic & Mike Kieffer,Off the Deep End,9,"9/14/13, 8:45 AM","12/20/19, 6:47 PM",Comedy
We Can Make the World Stop,5:26,The Glitch Mob,We Can Make the World Stop - EP,8,"8/31/13, 7:41 PM","6/10/20, 7:29 PM",Electronic
What Do All the People Know? (Complete Song and Extra Lyrics - From Original Monroes of the 80's),4:20,The Monroes,What Do All the People Know?,52,"8/20/13, 9:55 AM","2/15/21, 5:17 AM",Rock
When You're Dancing (feat. Induce),4:14,Gigamesh,All My Life - EP,293,"8/16/13, 3:00 PM","10/1/21, 7:34 PM",Electronic
The Mojo Radio Gang (Radioversion),2:39,Parov Stelar,"Coco, Pt. 2",44,"8/13/13, 7:10 PM","11/11/21, 8:32 PM",Dance
The Mojo Radio Gang (Club Version),5:07,Parov Stelar,"Coco, Pt. 2",9,"8/13/13, 11:16 AM","7/20/20, 12:36 PM",Dance
Play Hard (feat. Ne-Yo & Akon),3:21,David Guetta,Nothing But the Beat 2.0,12,"8/13/13, 11:15 AM","5/7/21, 3:17 PM",Dance
La Isla Bonita,4:02,Madonna,True Blue,17,"8/9/13, 6:32 PM","5/4/20, 9:51 AM",Pop
Borderline,3:58,Madonna,Celebration (Deluxe Version),25,"8/9/13, 6:20 PM","4/2/21, 4:37 PM",Pop
Once In a Lifetime,4:19,Talking Heads,The Best of Talking Heads (Remastered),29,"8/7/13, 9:46 AM","1/8/20, 7:16 PM",Rock
50 Ways to Say Goodbye,4:08,Train,California 37,41,"8/4/13, 12:59 PM","9/25/21, 3:15 AM",Pop
I Love It (feat. Charli XCX),2:37,Icona Pop,Iconic - EP,20,"8/2/13, 4:59 PM","9/16/21, 8:32 AM",Dance
Summer Son,4:05,Texas,The Hush,15,"7/31/13, 12:41 PM","12/30/19, 4:46 PM",Alternative
Hits from the Bong,2:41,Cypress Hill,Black Sunday,13,"7/31/13, 12:09 PM","7/17/21, 9:34 AM",Hip Hop/Rap
Blurred Lines (feat. T.I. & Pharrell),4:23,Robin Thicke,Blurred Lines (Deluxe Version),21,"7/31/13, 11:47 AM","7/17/20, 2:09 PM",Pop
Despicable Me,4:13,Pharrell,Despicable Me (Original Motion Picture Soundtrack),6,"7/31/13, 11:45 AM","6/8/21, 12:12 PM",Soundtrack
"Fun, Fun, Fun",3:26,Pharrell,Despicable Me (Original Motion Picture Soundtrack),17,"7/31/13, 11:45 AM","4/26/20, 11:31 PM",Soundtrack
Flesh,5:45,Mr Flash,Blood Sweat & Tears,20,"7/27/13, 6:18 PM","5/28/20, 11:54 PM",Electronic
